Date;Open;High;Low;Close;Volume;Adj Close;;;;;;;;
19.05.2011;23125.28;23248.13;23031.60;23163.38;1146410600;23163.38;;;;;;;;
18.05.2011;22968.62;23057.72;22924.46;23011.14;1067411900;23011.14;;;;;;;;
17.05.2011;22896.20;22967.88;22768.03;22901.08;926370800;22901.08;;;;;;;;
16.05.2011;23054.06;23134.64;22937.14;22960.63;1076063000;22960.63;;;;;;;;
13.05.2011;23120.00;23295.03;22888.08;23276.27;1231654600;23276.27;;;;;;;;
12.05.2011;23112.13;23127.98;22985.54;23073.76;1213530500;23073.76;;;;;;;;
11.05.2011;23509.01;23509.01;23233.42;23291.80;1308742400;23291.80;;;;;;;;
09.05.2011;23249.98;23392.70;23239.15;23336.00;1008557600;23336.00;;;;;;;;
06.05.2011;23035.94;23207.44;22985.66;23159.14;1282797200;23159.14;;;;;;;;
05.05.2011;23228.01;23348.33;23167.93;23261.61;1561056500;23261.61;;;;;;;;
04.05.2011;23582.60;23582.60;23230.38;23315.24;1880768800;23315.24;;;;;;;;
03.05.2011;23794.86;23924.48;23599.28;23633.25;1309019000;23633.25;;;;;;;;
29.04.2011;23729.77;23808.93;23633.74;23720.81;1468492700;23720.81;;;;;;;;
28.04.2011;24103.03;24132.05;23761.13;23805.63;1570580800;23805.63;;;;;;;;
27.04.2011;24193.28;24260.77;23825.13;23892.84;1245102700;23892.84;;;;;;;;
26.04.2011;23964.62;24070.03;23844.30;24007.38;1136259200;24007.38;;;;;;;;
21.04.2011;24090.55;24185.49;24031.42;24138.31;1515002500;24138.31;;;;;;;;
20.04.2011;23709.29;23904.77;23682.79;23896.10;1236452200;23896.10;;;;;;;;
19.04.2011;23654.86;23654.86;23468.20;23520.62;1461878700;23520.62;;;;;;;;
18.04.2011;23977.87;24145.43;23769.48;23830.31;1280807700;23830.31;;;;;;;;
15.04.2011;24086.55;24236.54;23902.03;24008.07;1280550500;24008.07;;;;;;;;
14.04.2011;23951.88;24070.76;23912.27;24014.00;1219048200;24014.00;;;;;;;;
13.04.2011;23981.05;24200.32;23842.29;24135.03;1598541400;24135.03;;;;;;;;
12.04.2011;24142.55;24142.55;23916.55;23976.37;1609206500;23976.37;;;;;;;;
11.04.2011;24394.99;24466.47;24250.05;24303.07;1506797100;24303.07;;;;;;;;
08.04.2011;24306.44;24468.64;24251.74;24396.07;1596084100;24396.07;;;;;;;;
07.04.2011;24317.82;24368.76;24195.61;24281.80;1589719700;24281.80;;;;;;;;
06.04.2011;24182.83;24322.26;24102.60;24285.05;2113402800;24285.05;;;;;;;;
04.04.2011;23917.01;24164.37;23917.01;24150.58;2068546000;24150.58;;;;;;;;
01.04.2011;23664.48;23827.21;23474.34;23801.90;2190682600;23801.90;;;;;;;;
31.03.2011;23618.06;23618.06;23450.46;23527.52;2338834000;23527.52;;;;;;;;
30.03.2011;23192.79;23505.11;23180.92;23451.43;2043971200;23451.43;;;;;;;;
29.03.2011;22997.35;23137.15;22965.34;23060.36;1352926400;23060.36;;;;;;;;
28.03.2011;23114.07;23261.68;22952.43;23068.19;1989092000;23068.19;;;;;;;;
25.03.2011;23135.38;23179.26;23068.09;23158.67;2696387200;23158.67;;;;;;;;
24.03.2011;23005.49;23050.87;22890.83;22915.28;1848430000;22915.28;;;;;;;;
23.03.2011;22797.94;22849.23;22714.86;22825.40;1383280100;22825.40;;;;;;;;
22.03.2011;22732.95;22880.59;22654.22;22857.90;1450412700;22857.90;;;;;;;;
21.03.2011;22401.06;22711.84;22395.30;22685.22;1744941600;22685.22;;;;;;;;
18.03.2011;22387.98;22464.35;22273.70;22300.23;2024994000;22300.23;;;;;;;;
17.03.2011;22237.24;22393.98;22123.26;22284.43;1700522800;22284.43;;;;;;;;
16.03.2011;22814.50;22814.50;22541.55;22700.88;1775007000;22700.88;;;;;;;;
15.03.2011;23110.71;23110.71;22253.47;22678.25;2969021200;22678.25;;;;;;;;
14.03.2011;23207.15;23345.88;23078.94;23345.88;1201157200;23345.88;;;;;;;;
11.03.2011;23437.50;23514.73;23105.99;23249.78;1671018400;23249.78;;;;;;;;
10.03.2011;23818.64;23818.64;23564.95;23614.89;1406058700;23614.89;;;;;;;;
09.03.2011;23863.93;23934.07;23775.70;23810.11;2028495400;23810.11;;;;;;;;
08.03.2011;23401.49;23731.89;23307.70;23711.70;1782726000;23711.70;;;;;;;;
07.03.2011;23257.14;23491.71;23229.07;23313.19;1321120200;23313.19;;;;;;;;
04.03.2011;23406.77;23506.67;23374.60;23408.86;1855060400;23408.86;;;;;;;;
03.03.2011;23102.83;23329.38;23097.15;23122.42;1643360500;23122.42;;;;;;;;
02.03.2011;23114.43;23114.43;22915.65;23048.66;1491985100;23048.66;;;;;;;;
01.03.2011;23317.96;23478.70;23244.11;23396.42;1802511600;23396.42;;;;;;;;
28.02.2011;22900.15;23388.32;22886.37;23338.02;1782741200;23338.02;;;;;;;;
25.02.2011;22727.04;23091.32;22712.96;23012.37;1403488800;23012.37;;;;;;;;
24.02.2011;22856.78;23036.93;22575.99;22601.04;1506227400;22601.04;;;;;;;;
23.02.2011;22983.37;23055.47;22837.09;22906.90;1287207300;22906.90;;;;;;;;
22.02.2011;23170.52;23170.52;22938.13;22990.81;1736180400;22990.81;;;;;;;;
21.02.2011;23500.11;23585.63;23444.77;23485.42;1226047400;23485.42;;;;;;;;
18.02.2011;23342.67;23614.61;23316.30;23595.24;2141906600;23595.24;;;;;;;;
17.02.2011;23173.48;23320.43;23079.47;23301.84;1447116400;23301.84;;;;;;;;
16.02.2011;23015.39;23183.28;22809.01;23156.97;1289275200;23156.97;;;;;;;;
15.02.2011;23037.03;23104.98;22881.16;22899.78;0;22899.78;;;;;;;;
14.02.2011;22920.29;23187.82;22899.58;23121.06;1623695500;23121.06;;;;;;;;
11.02.2011;22752.55;22861.53;22446.67;22828.92;1973130000;22828.92;;;;;;;;
10.02.2011;23035.64;23069.42;22668.02;22708.62;2501942600;22708.62;;;;;;;;
09.02.2011;23535.41;23591.50;23128.72;23164.03;2265545200;23164.03;;;;;;;;
08.02.2011;23613.49;23616.83;23396.17;23484.30;1683188000;23484.30;;;;;;;;
07.02.2011;23981.74;23981.74;23530.80;23553.59;1480979600;23553.59;;;;;;;;
02.02.2011;23700.16;23922.74;23671.51;23908.96;1087497900;23908.96;;;;;;;;
01.02.2011;23451.62;23552.23;23422.72;23482.95;1362605700;23482.95;;;;;;;;
31.01.2011;23314.69;23520.54;23285.60;23447.34;1962800000;23447.34;;;;;;;;
28.01.2011;23763.74;23763.74;23580.42;23617.02;1501890600;23617.02;;;;;;;;
27.01.2011;23771.12;24023.68;23734.70;23779.62;1585159500;23779.62;;;;;;;;
26.01.2011;23802.88;23976.37;23662.18;23843.24;1318215100;23843.24;;;;;;;;
25.01.2011;23891.68;23999.11;23769.46;23788.83;1038887000;23788.83;;;;;;;;
24.01.2011;23970.30;23970.30;23751.72;23801.78;1201912500;23801.78;;;;;;;;
21.01.2011;23913.19;24130.16;23840.29;23876.86;1335216400;23876.86;;;;;;;;
20.01.2011;24248.32;24248.32;23963.86;24003.70;1531227300;24003.70;;;;;;;;
19.01.2011;24321.25;24434.40;24243.88;24419.62;1356744900;24419.62;;;;;;;;
18.01.2011;24189.83;24382.01;24104.34;24153.98;1286503700;24153.98;;;;;;;;
17.01.2011;24364.07;24364.07;24098.03;24156.97;1209066000;24156.97;;;;;;;;
14.01.2011;24273.62;24347.26;24187.90;24283.23;1531630800;24283.23;;;;;;;;
13.01.2011;24347.34;24378.81;24208.45;24238.98;2323232000;24238.98;;;;;;;;
12.01.2011;23857.17;24168.36;23857.17;24125.61;1592876200;24125.61;;;;;;;;
11.01.2011;23606.76;23855.83;23512.22;23760.34;1171815200;23760.34;;;;;;;;
10.01.2011;23715.47;23783.83;23481.80;23527.26;1087090700;23527.26;;;;;;;;
07.01.2011;23744.03;23880.77;23654.04;23686.63;1287345900;23686.63;;;;;;;;
06.01.2011;23861.22;23861.22;23698.38;23786.30;1147689000;23786.30;;;;;;;;
05.01.2011;23650.18;23773.98;23579.74;23757.82;1277768100;23757.82;;;;;;;;
04.01.2011;23477.31;23695.61;23408.09;23668.48;1330693400;23668.48;;;;;;;;
03.01.2011;23135.64;23443.53;23057.52;23436.05;1066929900;23436.05;;;;;;;;
31.12.2010;23079.84;23102.05;23012.50;23035.45;643109600;23035.45;;;;;;;;
30.12.2010;22987.84;23111.27;22890.56;22999.34;979943400;22999.34;;;;;;;;
29.12.2010;22725.38;22981.52;22663.80;22969.30;796503200;22969.30;;;;;;;;
28.12.2010;22553.15;22684.83;22529.26;22621.73;1031032400;22621.73;;;;;;;;
27.12.2010;22833.80;22833.80;22833.80;22833.80;0;22833.80;;;;;;;;
24.12.2010;22932.50;22948.25;22776.62;22833.80;531784200;22833.80;;;;;;;;
23.12.2010;23139.58;23151.38;22867.93;22902.97;739929600;22902.97;;;;;;;;
22.12.2010;23039.85;23160.44;22990.69;23045.19;1191357100;23045.19;;;;;;;;
21.12.2010;22711.46;23025.47;22671.61;22993.86;1262033000;22993.86;;;;;;;;
20.12.2010;22708.43;22716.78;22392.67;22639.08;1175563700;22639.08;;;;;;;;
17.12.2010;22660.88;22732.62;22519.61;22714.85;1426267400;22714.85;;;;;;;;
16.12.2010;22949.78;22992.07;22598.96;22668.78;1490108700;22668.78;;;;;;;;
15.12.2010;23371.34;23371.34;22876.88;22975.35;1731628800;22975.35;;;;;;;;
14.12.2010;23451.40;23453.42;23328.01;23431.19;1005933600;23431.19;;;;;;;;
13.12.2010;23362.32;23490.18;23233.40;23317.61;1108577600;23317.61;;;;;;;;
10.12.2010;23091.52;23202.29;22965.90;23162.91;1351974400;23162.91;;;;;;;;
09.12.2010;23167.87;23269.36;23083.16;23171.80;1359040600;23171.80;;;;;;;;
08.12.2010;23362.66;23374.37;22998.34;23092.52;1469118800;23092.52;;;;;;;;
07.12.2010;23177.40;23475.29;23101.81;23428.15;1395045300;23428.15;;;;;;;;
06.12.2010;23507.20;23612.25;23213.71;23237.69;1448276400;23237.69;;;;;;;;
03.12.2010;23555.76;23611.04;23286.54;23320.52;1638261100;23320.52;;;;;;;;
02.12.2010;23554.75;23575.38;23388.74;23448.78;1727085200;23448.78;;;;;;;;
01.12.2010;22973.80;23325.79;22842.12;23249.80;1622216800;23249.80;;;;;;;;
30.11.2010;23122.40;23199.44;22844.53;23007.99;1711364400;23007.99;;;;;;;;
29.11.2010;22832.05;23187.75;22785.28;23166.22;1211558300;23166.22;;;;;;;;
26.11.2010;23033.00;23107.67;22782.98;22877.25;1134013900;22877.25;;;;;;;;
25.11.2010;23110.02;23283.22;23037.86;23054.68;1278446100;23054.68;;;;;;;;
24.11.2010;23107.44;23166.69;22971.21;23023.86;1464288200;23023.86;;;;;;;;
23.11.2010;23290.28;23322.17;22871.11;22896.14;2174817200;22896.14;;;;;;;;
22.11.2010;23499.63;23592.77;23419.41;23524.02;1649739600;23524.02;;;;;;;;
19.11.2010;23625.31;23686.42;23252.33;23605.71;1903795800;23605.71;;;;;;;;
18.11.2010;23437.80;23671.51;23327.29;23637.39;1718261200;23637.39;;;;;;;;
17.11.2010;23432.23;23618.24;23192.49;23214.46;2171390000;23214.46;;;;;;;;
16.11.2010;24009.84;24085.23;23578.87;23693.02;1923820400;23693.02;;;;;;;;
15.11.2010;24371.77;24382.14;24002.65;24027.18;1668533900;24027.18;;;;;;;;
12.11.2010;24404.91;24608.66;24187.27;24222.58;2093440400;24222.58;;;;;;;;
11.11.2010;24598.81;24887.58;24505.15;24700.30;1795744400;24700.30;;;;;;;;
10.11.2010;24672.50;24692.54;24421.03;24500.61;1945425200;24500.61;;;;;;;;
09.11.2010;24858.34;24963.26;24687.30;24710.60;2258169600;24710.60;;;;;;;;
08.11.2010;24838.22;24988.57;24732.52;24964.37;1811291000;24964.37;;;;;;;;
05.11.2010;24905.43;24931.85;24732.90;24876.82;2815142000;24876.82;;;;;;;;
04.11.2010;24377.07;24550.08;24345.93;24535.63;2315843600;24535.63;;;;;;;;
03.11.2010;23802.06;24163.84;23684.99;24144.67;2699609200;24144.67;;;;;;;;
02.11.2010;23608.18;23724.87;23566.88;23671.42;1622167200;23671.42;;;;;;;;
01.11.2010;23366.82;23656.65;23366.82;23652.94;1709508800;23652.94;;;;;;;;
29.10.2010;23177.69;23222.35;22880.68;23096.32;1905046800;23096.32;;;;;;;;
28.10.2010;23290.54;23290.54;23136.97;23210.86;1333725400;23210.86;;;;;;;;
27.10.2010;23543.73;23708.67;23148.18;23164.58;1882652400;23164.58;;;;;;;;
26.10.2010;23727.63;23727.63;23546.33;23601.24;1401312000;23601.24;;;;;;;;
25.10.2010;23551.14;23781.88;23519.16;23627.91;1441732700;23627.91;;;;;;;;
22.10.2010;23647.32;23667.42;23465.76;23517.54;1259332100;23517.54;;;;;;;;
21.10.2010;23736.79;23736.79;23450.83;23649.48;1713519600;23649.48;;;;;;;;
20.10.2010;23423.82;23689.99;23307.49;23556.50;2639446200;23556.50;;;;;;;;
19.10.2010;23551.31;23768.09;23551.31;23763.73;1616146200;23763.73;;;;;;;;
18.10.2010;23693.12;23716.48;23467.45;23469.38;2263839600;23469.38;;;;;;;;
15.10.2010;23733.79;23862.54;23650.30;23757.63;3594968800;23757.63;;;;;;;;
14.10.2010;23685.26;23866.87;23614.40;23852.17;4144523600;23852.17;;;;;;;;
13.10.2010;23329.32;23471.66;23035.57;23457.69;2514523800;23457.69;;;;;;;;
12.10.2010;23161.21;23254.14;23055.61;23121.70;1655482800;23121.70;;;;;;;;
11.10.2010;23169.13;23302.29;23151.62;23207.31;2067039600;23207.31;;;;;;;;
08.10.2010;22861.15;23093.77;22861.15;22944.18;1559428700;22944.18;;;;;;;;
07.10.2010;22996.73;22996.73;22824.05;22884.32;2175196000;22884.32;;;;;;;;
06.10.2010;23006.20;23023.13;22872.42;22880.41;3266486800;22880.41;;;;;;;;
05.10.2010;22532.04;22670.81;22504.05;22639.14;1820436400;22639.14;;;;;;;;
04.10.2010;22542.36;22734.88;22542.36;22618.66;2591989000;22618.66;;;;;;;;
01.10.2010;0;0;0;22488.42;0;0;;;;;;;;
30.09.2010;22287.08;22381.33;22202.43;22358.17;2329902800;22358.17;;;;;;;;
29.09.2010;22314.56;22439.19;22300.09;22378.67;1945557600;22378.67;;;;;;;;
28.09.2010;22329.82;22371.60;22091.13;22109.95;1534385300;22109.95;;;;;;;;
27.09.2010;22351.33;22407.23;22292.54;22340.84;1522320100;22340.84;;;;;;;;
24.09.2010;21972.88;22155.67;21956.76;22119.43;1297378000;22119.43;;;;;;;;
23.09.2010;0;0;0;22083.57;0;0;;;;;;;;
22.09.2010;22077.38;22229.18;22021.60;22047.71;1308382700;22047.71;;;;;;;;
21.09.2010;22118.58;22118.58;21950.69;22002.59;1279489500;22002.59;;;;;;;;
20.09.2010;21918.45;22009.10;21874.42;21977.34;1215077100;21977.34;;;;;;;;
17.09.2010;21744.53;21988.87;21713.67;21970.86;1889361200;21970.86;;;;;;;;
16.09.2010;21694.21;21726.01;21525.71;21691.45;1482348700;21691.45;;;;;;;;
15.09.2010;21819.95;21819.95;21633.07;21725.64;1104117600;21725.64;;;;;;;;
14.09.2010;21760.73;21763.73;21656.45;21696.04;1515505900;21696.04;;;;;;;;
13.09.2010;21396.90;21714.36;21395.57;21658.35;2035235400;21658.35;;;;;;;;
10.09.2010;21310.72;21332.44;21092.81;21257.39;1125390400;21257.39;;;;;;;;
09.09.2010;21169.82;21248.58;21122.73;21167.27;1086561300;21167.27;;;;;;;;
08.09.2010;21213.20;21214.81;21066.69;21088.86;1956624400;21088.86;;;;;;;;
07.09.2010;21419.91;21435.58;21313.26;21401.79;1163804400;21401.79;;;;;;;;
06.09.2010;21155.91;21398.09;21139.79;21355.77;1599558900;21355.77;;;;;;;;
03.09.2010;20918.81;21028.66;20860.89;20971.50;1340909700;20971.50;;;;;;;;
02.09.2010;20864.40;20938.29;20819.61;20868.92;1272295600;20868.92;;;;;;;;
01.09.2010;20570.52;20649.45;20529.87;20623.83;1114882400;20623.83;;;;;;;;
31.08.2010;20539.22;20608.55;20372.29;20536.49;1329326000;20536.49;;;;;;;;
30.08.2010;20797.01;20832.36;20668.81;20737.22;1056592500;20737.22;;;;;;;;
27.08.2010;20563.09;20670.57;20552.55;20597.35;1212734100;20597.35;;;;;;;;
26.08.2010;20603.18;20664.76;20567.33;20612.06;1026568000;20612.06;;;;;;;;
25.08.2010;20603.57;20667.30;20512.78;20634.98;1224482900;20634.98;;;;;;;;
24.08.2010;20759.35;20937.53;20651.27;20658.71;1243939200;20658.71;;;;;;;;
23.08.2010;20963.25;21035.01;20845.70;20889.01;857934200;20889.01;;;;;;;;
20.08.2010;20929.72;20997.39;20868.24;20981.82;1096937300;20981.82;;;;;;;;
19.08.2010;21094.70;21297.62;21023.30;21072.46;1336442900;21072.46;;;;;;;;
18.08.2010;21167.88;21277.12;20968.70;21022.73;1282606400;21022.73;;;;;;;;
17.08.2010;21081.31;21161.73;21015.01;21137.43;671736700;21137.43;;;;;;;;
16.08.2010;20881.95;21209.46;20881.95;21112.12;1053815500;21112.12;;;;;;;;
13.08.2010;21095.17;21205.68;21012.51;21071.57;1230389200;21071.57;;;;;;;;
12.08.2010;21039.42;21124.98;20926.48;21105.71;1695693200;21105.71;;;;;;;;
11.08.2010;21542.27;21643.24;21239.17;21294.54;1475898300;21294.54;;;;;;;;
10.08.2010;21764.23;21765.58;21446.80;21473.60;1257248200;21473.60;;;;;;;;
09.08.2010;21640.53;21805.94;21622.12;21801.59;999901600;21801.59;;;;;;;;
06.08.2010;21575.95;21722.38;21456.74;21678.80;1309182000;21678.80;;;;;;;;
05.08.2010;21577.13;21618.58;21462.23;21551.72;940912600;21551.72;;;;;;;;
04.08.2010;21567.33;21621.82;21427.51;21549.88;1243029800;21549.88;;;;;;;;
03.08.2010;21610.18;21610.18;21409.81;21457.66;1419675100;21457.66;;;;;;;;
02.08.2010;21221.43;21439.22;21221.43;21412.79;1646320600;21412.79;;;;;;;;
30.07.2010;21008.46;21095.90;20945.63;21029.81;947166100;21029.81;;;;;;;;
29.07.2010;21091.17;21130.74;20970.93;21093.82;1014336800;21093.82;;;;;;;;
28.07.2010;20961.55;21199.55;20902.16;21091.18;1350370800;21091.18;;;;;;;;
27.07.2010;20965.54;21008.78;20824.05;20973.39;1118094600;20973.39;;;;;;;;
26.07.2010;20944.63;20963.08;20826.98;20839.91;1139652600;20839.91;;;;;;;;
23.07.2010;20847.85;20847.85;20728.41;20815.33;1641271300;20815.33;;;;;;;;
22.07.2010;20487.49;20592.46;20384.73;20589.70;951757400;20589.70;;;;;;;;
21.07.2010;20377.60;20494.18;20334.35;20487.23;1115583200;20487.23;;;;;;;;
20.07.2010;20075.72;20403.01;20075.72;20264.59;1168031200;20264.59;;;;;;;;
19.07.2010;20007.88;20127.56;20007.88;20090.95;1040734400;20090.95;;;;;;;;
16.07.2010;20293.61;20313.74;20173.49;20250.16;1648123300;20250.16;;;;;;;;
15.07.2010;20530.29;20665.62;20226.26;20255.62;1591164000;20255.62;;;;;;;;
14.07.2010;20722.22;20722.22;20512.24;20560.81;1562984100;20560.81;;;;;;;;
13.07.2010;20485.11;20529.41;20378.99;20431.06;1309265400;20431.06;;;;;;;;
12.07.2010;20476.02;20539.61;20368.62;20467.43;1675481300;20467.43;;;;;;;;
09.07.2010;20142.78;20418.31;20116.52;20378.66;1673574500;20378.66;;;;;;;;
08.07.2010;20231.15;20236.18;20002.01;20050.56;1137900000;20050.56;;;;;;;;
07.07.2010;19948.15;19948.15;19800.23;19857.07;1083584000;19857.07;;;;;;;;
06.07.2010;19777.83;20084.12;19777.83;20084.12;1204498500;20084.12;;;;;;;;
05.07.2010;19809.06;19913.40;19793.47;19842.20;1251615800;19842.20;;;;;;;;
02.07.2010;20059.56;20161.99;19803.22;19905.32;1374627100;19905.32;;;;;;;;
01.07.2010;20128.99;20128.99;20128.99;20128.99;0;20128.99;;;;;;;;
30.06.2010;19985.72;20143.16;19971.27;20128.99;1588071700;20128.99;;;;;;;;
29.06.2010;20727.45;20738.15;20190.88;20248.90;1781397200;20248.90;;;;;;;;
28.06.2010;20718.08;20862.38;20687.27;20726.68;1171423600;20726.68;;;;;;;;
25.06.2010;20615.92;20732.30;20563.93;20690.79;1338524400;20690.79;;;;;;;;
24.06.2010;20797.44;20901.15;20710.15;20733.49;1067905400;20733.49;;;;;;;;
23.06.2010;20718.66;20866.88;20689.15;20856.61;1362845100;20856.61;;;;;;;;
22.06.2010;20861.47;20957.09;20796.38;20819.08;1597804000;20819.08;;;;;;;;
21.06.2010;20571.40;20938.33;20571.40;20912.18;3171247200;20912.18;;;;;;;;
18.06.2010;20199.22;20315.42;20138.35;20286.71;1413431500;20286.71;;;;;;;;
17.06.2010;20201.81;20201.81;20078.59;20138.40;1034862900;20138.40;;;;;;;;
16.06.2010;0;0;0;20100.28;0;0;;;;;;;;
15.06.2010;19998.53;20142.10;19970.91;20062.15;996054700;20062.15;;;;;;;;
14.06.2010;20102.55;20102.55;20024.04;20051.91;954758200;20051.91;;;;;;;;
11.06.2010;19995.64;19995.64;19834.23;19872.38;1146581300;19872.38;;;;;;;;
10.06.2010;19517.61;19729.15;19517.61;19632.70;962222800;19632.70;;;;;;;;
09.06.2010;19488.20;19792.28;19383.89;19621.24;1263124900;19621.24;;;;;;;;
08.06.2010;19459.74;19510.09;19333.10;19487.48;904490700;19487.48;;;;;;;;
07.06.2010;19211.67;19389.91;19211.67;19378.15;1583714800;19378.15;;;;;;;;
04.06.2010;19765.25;19841.68;19658.66;19780.07;1011348700;19780.07;;;;;;;;
03.06.2010;19822.89;19859.80;19744.32;19786.71;1270634900;19786.71;;;;;;;;
02.06.2010;19651.55;19656.22;19372.13;19471.80;1231922500;19471.80;;;;;;;;
01.06.2010;19600.57;19805.60;19463.35;19496.95;1098816400;19496.95;;;;;;;;
31.05.2010;19705.53;19823.99;19629.83;19765.19;1075849200;19765.19;;;;;;;;
28.05.2010;19816.39;19910.06;19710.86;19766.71;2068737600;19766.71;;;;;;;;
27.05.2010;19015.89;19555.78;18971.52;19431.37;2136796800;19431.37;;;;;;;;
26.05.2010;19177.34;19242.06;19047.70;19196.45;2264630000;19196.45;;;;;;;;
25.05.2010;19317.24;19328.36;18974.52;18985.50;2165693400;18985.50;;;;;;;;
24.05.2010;19470.28;19757.44;19470.28;19667.76;1641682500;19667.76;;;;;;;;
21.05.2010;0;0;0;19606.80;0;0;;;;;;;;
20.05.2010;19694.47;19747.16;19276.46;19545.83;1585500000;19545.83;;;;;;;;
19.05.2010;19552.16;19785.86;19546.22;19578.98;1293434300;19578.98;;;;;;;;
18.05.2010;19768.80;20013.33;19672.39;19944.94;1350108900;19944.94;;;;;;;;
17.05.2010;19832.03;19832.03;19593.50;19715.20;1728648000;19715.20;;;;;;;;
14.05.2010;20258.45;20352.80;20130.78;20145.43;1366467100;20145.43;;;;;;;;
13.05.2010;20411.55;20526.58;20273.99;20422.46;1340553400;20422.46;;;;;;;;
12.05.2010;20175.74;20237.86;20003.49;20212.49;1157921500;20212.49;;;;;;;;
11.05.2010;20346.54;20398.43;19977.10;20146.51;1888728800;20146.51;;;;;;;;
10.05.2010;20118.95;20491.95;20035.60;20426.64;1820977600;20426.64;;;;;;;;
07.05.2010;19699.50;20037.60;19699.50;19920.29;2324807000;19920.29;;;;;;;;
06.05.2010;20177.47;20303.22;19888.49;20133.41;2153780000;20133.41;;;;;;;;
05.05.2010;20390.12;20505.66;20293.23;20327.54;2384536200;20327.54;;;;;;;;
04.05.2010;20935.90;21011.95;20743.49;20763.05;1291199700;20763.05;;;;;;;;
03.05.2010;20799.79;20886.85;20773.97;20811.36;1312414100;20811.36;;;;;;;;
30.04.2010;20934.07;21121.52;20920.15;21108.59;2387265600;21108.59;;;;;;;;
29.04.2010;20994.37;21007.56;20763.34;20778.92;1617080700;20778.92;;;;;;;;
28.04.2010;20853.83;21021.67;20853.83;20949.40;1788287200;20949.40;;;;;;;;
27.04.2010;21341.48;21383.21;21224.05;21261.79;1327490700;21261.79;;;;;;;;
26.04.2010;21501.21;21617.85;21489.05;21587.06;1140597000;21587.06;;;;;;;;
23.04.2010;21385.16;21442.77;21232.15;21244.49;1306533600;21244.49;;;;;;;;
22.04.2010;21283.93;21471.11;21206.74;21454.94;1352022600;21454.94;;;;;;;;
21.04.2010;21732.76;21740.64;21475.98;21510.93;1624158100;21510.93;;;;;;;;
20.04.2010;21519.26;21647.75;21507.47;21623.38;1422031800;21623.38;;;;;;;;
19.04.2010;21557.78;21582.13;21283.30;21405.17;2348763400;21405.17;;;;;;;;
16.04.2010;22059.30;22111.99;21788.88;21865.26;2496724000;21865.26;;;;;;;;
15.04.2010;22265.36;22337.89;22113.21;22157.82;1459714700;22157.82;;;;;;;;
14.04.2010;22183.05;22192.33;22061.77;22121.43;1302086200;22121.43;;;;;;;;
13.04.2010;22216.11;22290.67;22008.05;22103.53;1868202800;22103.53;;;;;;;;
12.04.2010;22388.77;22388.77;22131.93;22138.17;1580086800;22138.17;;;;;;;;
09.04.2010;22014.73;22249.23;21963.78;22208.50;2129071600;22208.50;;;;;;;;
08.04.2010;21836.42;21949.25;21813.35;21867.04;1712260400;21867.04;;;;;;;;
07.04.2010;21828.35;21935.41;21747.57;21928.77;2868746800;21928.77;;;;;;;;
06.04.2010;21537.00;21537.00;21537.00;21537.00;0;21537.00;;;;;;;;
05.04.2010;21537.00;21537.00;21537.00;21537.00;0;21537.00;;;;;;;;
02.04.2010;0;0;0;21537.00;0;0;;;;;;;;
01.04.2010;21390.89;21547.66;21373.16;21537.00;2059414400;21537.00;;;;;;;;
31.03.2010;21366.62;21446.80;21230.29;21239.35;2159444200;21239.35;;;;;;;;
30.03.2010;21230.53;21450.98;21202.17;21374.79;1749750800;21374.79;;;;;;;;
29.03.2010;21148.05;21318.23;21125.91;21237.43;1394443900;21237.43;;;;;;;;
26.03.2010;20679.65;21126.75;20679.65;21053.11;1863882000;21053.11;;;;;;;;
25.03.2010;20799.05;20800.95;20659.28;20778.55;1456677500;20778.55;;;;;;;;
24.03.2010;21203.50;21205.50;20974.05;21008.62;1282110100;21008.62;;;;;;;;
23.03.2010;21070.65;21211.08;20971.56;20987.78;1253196700;20987.78;;;;;;;;
22.03.2010;21120.43;21120.43;20899.69;20933.25;1572548900;20933.25;;;;;;;;
19.03.2010;21359.55;21389.00;21257.80;21370.82;1347445900;21370.82;;;;;;;;
18.03.2010;21429.69;21440.81;21287.37;21330.67;1341953000;21330.67;;;;;;;;
17.03.2010;21183.60;21440.18;21159.43;21384.49;1612088200;21384.49;;;;;;;;
16.03.2010;21135.79;21196.83;20986.69;21022.93;1027809600;21022.93;;;;;;;;
15.03.2010;21036.42;21116.50;20964.31;21079.10;1143308800;21079.10;;;;;;;;
12.03.2010;21249.80;21260.07;21116.84;21209.74;1164407200;21209.74;;;;;;;;
11.03.2010;21333.06;21333.06;21059.06;21228.20;1402218700;21228.20;;;;;;;;
10.03.2010;21293.52;21293.52;21156.09;21208.29;1257677200;21208.29;;;;;;;;
09.03.2010;21153.62;21277.66;21128.93;21207.55;1421012500;21207.55;;;;;;;;
08.03.2010;21099.71;21257.09;21080.76;21196.87;2052899600;21196.87;;;;;;;;
05.03.2010;20820.97;20820.97;20654.94;20787.97;2875176000;20787.97;;;;;;;;
04.03.2010;20983.81;21000.13;20575.78;20575.78;1910837600;20575.78;;;;;;;;
03.03.2010;21016.29;21016.29;20845.16;20876.79;1674115300;20876.79;;;;;;;;
02.03.2010;20921.44;20961.83;20847.46;20906.11;2296292200;20906.11;;;;;;;;
01.03.2010;20853.08;21056.93;20853.08;21056.93;2585990000;21056.93;;;;;;;;
